volume
199.334065
107.727596
44.388679
26.050435
4.75013
21.989457
5983.829638
0.368986
19.51793
40.440565
9.968518
10273.751068
36790.005677
4675.244264
24172.365957
5719.303871
516.203593
0.001793
99.110282
788.921436
1991.616913
99.731709
17.631345
1011.246619
997.320368
11.317784
42.780801
3582.053463
58.881618
32.306623
851752.260075
485620.20432
746500.450366
49045.191549
10.242367
500396.699419
500396.699419
500396.699419
500396.699419
500396.69942
250198.34971
150119.009826
813.364909
70095.503355
23343.026057
13.290884
13.332801
11.761253
1742.893515
9.97335
26915.639172
9.903544
13.060124
99.739868
22.968528
25.380653
13.173904
39.788208
1994.834467
52.554609
38.992864
12.756624
15.076478
13.321896
26.018103
12.040129
10.789018
36.029244
30.290271
1196.974148
67.090638
4988.503949
21.837503
23.99404
99.754995
25.555707
24.192715
43.232111
270.333788
45.459755
111.056956
16.739666
14.197699
10.587841
39.265702
20.373292
14.763587
12.80199
50.277473
62.371548
12.734505
47.836765
89.534336
14.724639
46.18067
10.13167
31.091202
19.002311
21.129594
14.765955
32.988399
17.465895
75.187854
10.521115
12.661902
14.632198
5486.794275
498.001051
10.556465
9.960553
159.713202
62.075671
10.673274
21.183719
55.823141
19.599029
21.727165
48.999146
169.402683
995.340704
994.50832
17.459642
11.284323
12.952427
29.278612
22.686419
29.343411
235.206918
29.283132
25.221334
25.495794
27.422102
13.713929
1.651246
39.542096
9.964449
1160.866866
100.462811
3197.157027
1066.458802
20.3935
12.226242
13.292529
23.954883
16.63512
498.231784
2.343199
697.145881
10.210648
18.234703
19.112738
13.993058
16.366525
